iso3,country_name,year,region,classification,paper_case_group,case_china_benchmark,case_resilient_sovereign,case_sri_lanka_anchor,case_high_debt_resilient,case_resource_conversion,case_strategic_conversion,case_strategic_transition,case_vulnerability_trap,case_geoeconomic_pressure,case_creditor_conversion,case_reform_case,legitimacy_score,weather_buffers_score,terrain_productive_capacity_score,command_state_capacity_score,doctrine_fiscal_framework_score,track_record_score,conversion_capacity_score,resilience_score,scorecard_mean_8,gdp_growth,gdp_current_usd,gdp_per_capita_current_usd,inflation_cpi,current_account_gdp,exports_gdp,imports_gdp,gross_capital_formation_gdp,manufacturing_value_added_gdp,tax_revenue_gdp,central_gov_debt_gdp,external_debt_gni,debt_service_exports,short_term_debt_reserves,reserves_months_imports,remittances_gdp,tourism_receipts_gdp,fuel_imports_merch_imports,food_imports_merch_imports,government_effectiveness,control_corruption,rule_of_law,political_stability,regulatory_quality,voice_accountability,disaster_event,disaster_damage_gdp,default_event,banking_crisis,imf_program_active,currency_depreciation,currency_crisis,inflation_surge,output_loss_3yr,P_productive_capacity,R_resilience_buffers,L_fiscal_legitimacy,M_fiscal_manoeuvrability,C_conversion_capacity,V_safe_vulnerability,SFRI_equal_weight,SFRI_weighted,NCS_5yr,DCR_5yr
EGY,Egypt,2010,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,2011,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,2012,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,2013,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,2014,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,2015,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,2016,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,2017,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,2018,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,2019,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,2020,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,2021,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,2022,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,2023,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,2024,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,2025,Middle East & North Africa,Vulnerability-trapped strategic state,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,2,2,2,2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1980,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1981,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1982,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1983,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1984,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1985,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1986,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1987,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1988,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1989,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1990,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1991,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1992,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1993,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1994,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1995,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1996,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1997,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1998,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,1999,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2000,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2001,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2002,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2003,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2004,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2005,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2006,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2007,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2008,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2009,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2010,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2011,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2012,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2013,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2014,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2015,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2016,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2017,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2018,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2019,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2020,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2021,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2022,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2023,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2024,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,2025,Sub-Saharan Africa,High-potential weakened-command sovereign,vulnerability_trap_partial,0,0,0,0,0,0,0,1,0,0,0,2,2,4,2,3,2,3,2.5,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1980,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1981,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1982,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1983,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1984,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1985,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1986,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1987,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1988,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1989,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1990,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1991,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1992,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1993,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1994,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1995,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1996,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1997,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1998,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,1999,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,2000,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,2001,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,2002,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,2003,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,2004,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,2005,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,2006,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,2007,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,2008,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,2009,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,2010,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,2011,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,2012,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,2013,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,Kenya,2014,Sub-Saharan Africa,Infrastructure-conversion state under fiscal strain,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
